db,record,label,sample,signal_id,train_label,file_name
afdb,07162,AFIB,41,2,A,afdb_07162_3145.npy
afdb,07162,AFIB,42,2,A,afdb_07162_3146.npy
afdb,07162,AFIB,43,2,A,afdb_07162_3147.npy
afdb,07162,AFIB,44,2,A,afdb_07162_3148.npy
afdb,07162,AFIB,45,2,A,afdb_07162_3149.npy
afdb,07162,AFIB,46,2,A,afdb_07162_3150.npy
afdb,07162,AFIB,47,2,A,afdb_07162_3151.npy
afdb,07162,AFIB,48,2,A,afdb_07162_3152.npy
afdb,07162,AFIB,49,2,A,afdb_07162_3153.npy
afdb,07162,AFIB,50,2,A,afdb_07162_3154.npy
afdb,07162,AFIB,51,2,A,afdb_07162_3155.npy
afdb,07162,AFIB,52,2,A,afdb_07162_3156.npy
afdb,07162,AFIB,53,2,A,afdb_07162_3157.npy
afdb,07162,AFIB,54,2,A,afdb_07162_3158.npy
afdb,07162,AFIB,55,2,A,afdb_07162_3159.npy
afdb,07162,AFIB,56,2,A,afdb_07162_3160.npy
afdb,07162,AFIB,57,2,A,afdb_07162_3161.npy
afdb,07162,AFIB,58,2,A,afdb_07162_3162.npy
afdb,07162,AFIB,59,2,A,afdb_07162_3163.npy
afdb,07162,AFIB,60,2,A,afdb_07162_3164.npy
afdb,07162,AFIB,61,2,A,afdb_07162_3165.npy
afdb,07162,AFIB,62,2,A,afdb_07162_3166.npy
afdb,07162,AFIB,63,2,A,afdb_07162_3167.npy
afdb,07162,AFIB,64,2,A,afdb_07162_3168.npy
afdb,07162,AFIB,65,2,A,afdb_07162_3169.npy
afdb,07162,AFIB,66,2,A,afdb_07162_3170.npy
afdb,07162,AFIB,67,2,A,afdb_07162_3171.npy
afdb,07162,AFIB,68,2,A,afdb_07162_3172.npy
afdb,07162,AFIB,69,2,A,afdb_07162_3173.npy
afdb,07162,AFIB,70,2,A,afdb_07162_3174.npy
afdb,07162,AFIB,71,2,A,afdb_07162_3175.npy
afdb,07162,AFIB,72,2,A,afdb_07162_3176.npy
afdb,07162,AFIB,73,2,A,afdb_07162_3177.npy
afdb,07162,AFIB,74,2,A,afdb_07162_3178.npy
afdb,07162,AFIB,75,2,A,afdb_07162_3179.npy
afdb,07162,AFIB,76,2,A,afdb_07162_3180.npy
afdb,07162,AFIB,77,2,A,afdb_07162_3181.npy
afdb,07162,AFIB,78,2,A,afdb_07162_3182.npy
afdb,07162,AFIB,79,2,A,afdb_07162_3183.npy
afdb,07162,AFIB,80,2,A,afdb_07162_3184.npy
afdb,07162,AFIB,81,2,A,afdb_07162_3185.npy
afdb,07162,AFIB,82,2,A,afdb_07162_3186.npy
afdb,07162,AFIB,83,2,A,afdb_07162_3187.npy
afdb,07162,AFIB,84,2,A,afdb_07162_3188.npy
afdb,07162,AFIB,85,2,A,afdb_07162_3189.npy
afdb,07162,AFIB,86,2,A,afdb_07162_3190.npy
afdb,07162,AFIB,87,2,A,afdb_07162_3191.npy
afdb,07162,AFIB,88,2,A,afdb_07162_3192.npy
afdb,07162,AFIB,89,2,A,afdb_07162_3193.npy
afdb,07162,AFIB,90,2,A,afdb_07162_3194.npy
afdb,07162,AFIB,91,2,A,afdb_07162_3195.npy
afdb,07162,AFIB,92,2,A,afdb_07162_3196.npy
afdb,07162,AFIB,93,2,A,afdb_07162_3197.npy
afdb,07162,AFIB,94,2,A,afdb_07162_3198.npy
afdb,07162,AFIB,95,2,A,afdb_07162_3199.npy
afdb,07162,AFIB,96,2,A,afdb_07162_3200.npy
afdb,07162,AFIB,97,2,A,afdb_07162_3201.npy
afdb,07162,AFIB,98,2,A,afdb_07162_3202.npy
afdb,07162,AFIB,99,2,A,afdb_07162_3203.npy
afdb,07162,AFIB,100,2,A,afdb_07162_3204.npy
afdb,07162,AFIB,101,2,A,afdb_07162_3205.npy
afdb,07162,AFIB,102,2,A,afdb_07162_3206.npy
afdb,07162,AFIB,103,2,A,afdb_07162_3207.npy
afdb,07162,AFIB,104,2,A,afdb_07162_3208.npy
afdb,07162,AFIB,105,2,A,afdb_07162_3209.npy
afdb,07162,AFIB,106,2,A,afdb_07162_3210.npy
afdb,07162,AFIB,107,2,A,afdb_07162_3211.npy
afdb,07162,AFIB,108,2,A,afdb_07162_3212.npy
afdb,07162,AFIB,109,2,A,afdb_07162_3213.npy
afdb,07162,AFIB,110,2,A,afdb_07162_3214.npy
afdb,07162,AFIB,111,2,A,afdb_07162_3215.npy
afdb,07162,AFIB,112,2,A,afdb_07162_3216.npy
afdb,07162,AFIB,113,2,A,afdb_07162_3217.npy
afdb,07162,AFIB,114,2,A,afdb_07162_3218.npy
afdb,07162,AFIB,115,2,A,afdb_07162_3219.npy
afdb,07162,AFIB,116,2,A,afdb_07162_3220.npy
afdb,07162,AFIB,117,2,A,afdb_07162_3221.npy
afdb,07162,AFIB,118,2,A,afdb_07162_3222.npy
afdb,07162,AFIB,119,2,A,afdb_07162_3223.npy
afdb,07162,AFIB,120,2,A,afdb_07162_3224.npy
afdb,07162,AFIB,121,2,A,afdb_07162_3225.npy
afdb,07162,AFIB,122,2,A,afdb_07162_3226.npy
afdb,07162,AFIB,123,2,A,afdb_07162_3227.npy
afdb,07162,AFIB,124,2,A,afdb_07162_3228.npy
afdb,07162,AFIB,125,2,A,afdb_07162_3229.npy
afdb,07162,AFIB,126,2,A,afdb_07162_3230.npy
afdb,07162,AFIB,127,2,A,afdb_07162_3231.npy
afdb,07162,AFIB,128,2,A,afdb_07162_3232.npy
afdb,07162,AFIB,129,2,A,afdb_07162_3233.npy
afdb,07162,AFIB,130,2,A,afdb_07162_3234.npy
afdb,07162,AFIB,131,2,A,afdb_07162_3235.npy
afdb,07162,AFIB,132,2,A,afdb_07162_3236.npy
afdb,07162,AFIB,133,2,A,afdb_07162_3237.npy
afdb,07162,AFIB,134,2,A,afdb_07162_3238.npy
afdb,07162,AFIB,135,2,A,afdb_07162_3239.npy
afdb,07162,AFIB,136,2,A,afdb_07162_3240.npy
afdb,07162,AFIB,137,2,A,afdb_07162_3241.npy
afdb,07162,AFIB,138,2,A,afdb_07162_3242.npy
afdb,07162,AFIB,139,2,A,afdb_07162_3243.npy
afdb,07162,AFIB,140,2,A,afdb_07162_3244.npy
afdb,07162,AFIB,141,2,A,afdb_07162_3245.npy
afdb,07162,AFIB,142,2,A,afdb_07162_3246.npy
afdb,07162,AFIB,143,2,A,afdb_07162_3247.npy
afdb,07162,AFIB,144,2,A,afdb_07162_3248.npy
afdb,07162,AFIB,145,2,A,afdb_07162_3249.npy
afdb,07162,AFIB,146,2,A,afdb_07162_3250.npy
afdb,07162,AFIB,147,2,A,afdb_07162_3251.npy
afdb,07162,AFIB,148,2,A,afdb_07162_3252.npy
afdb,07162,AFIB,149,2,A,afdb_07162_3253.npy
afdb,07162,AFIB,150,2,A,afdb_07162_3254.npy
afdb,07162,AFIB,151,2,A,afdb_07162_3255.npy
afdb,07162,AFIB,152,2,A,afdb_07162_3256.npy
afdb,07162,AFIB,153,2,A,afdb_07162_3257.npy
afdb,07162,AFIB,154,2,A,afdb_07162_3258.npy
afdb,07162,AFIB,155,2,A,afdb_07162_3259.npy
afdb,07162,AFIB,156,2,A,afdb_07162_3260.npy
afdb,07162,AFIB,157,2,A,afdb_07162_3261.npy
afdb,07162,AFIB,158,2,A,afdb_07162_3262.npy
afdb,07162,AFIB,159,2,A,afdb_07162_3263.npy
afdb,07162,AFIB,160,2,A,afdb_07162_3264.npy
afdb,07162,AFIB,161,2,A,afdb_07162_3265.npy
afdb,07162,AFIB,162,2,A,afdb_07162_3266.npy
afdb,07162,AFIB,163,2,A,afdb_07162_3267.npy
afdb,07162,AFIB,164,2,A,afdb_07162_3268.npy
afdb,07162,AFIB,165,2,A,afdb_07162_3269.npy
afdb,07162,AFIB,166,2,A,afdb_07162_3270.npy
afdb,07162,AFIB,167,2,A,afdb_07162_3271.npy
afdb,07162,AFIB,168,2,A,afdb_07162_3272.npy
afdb,07162,AFIB,169,2,A,afdb_07162_3273.npy
afdb,07162,AFIB,170,2,A,afdb_07162_3274.npy
afdb,07162,AFIB,171,2,A,afdb_07162_3275.npy
afdb,07162,AFIB,172,2,A,afdb_07162_3276.npy
afdb,07162,AFIB,173,2,A,afdb_07162_3277.npy
afdb,07162,AFIB,174,2,A,afdb_07162_3278.npy
afdb,07162,AFIB,175,2,A,afdb_07162_3279.npy
afdb,07162,AFIB,176,2,A,afdb_07162_3280.npy
afdb,07162,AFIB,177,2,A,afdb_07162_3281.npy
afdb,07162,AFIB,178,2,A,afdb_07162_3282.npy
afdb,07162,AFIB,179,2,A,afdb_07162_3283.npy
afdb,07162,AFIB,180,2,A,afdb_07162_3284.npy
afdb,07162,AFIB,181,2,A,afdb_07162_3285.npy
afdb,07162,AFIB,182,2,A,afdb_07162_3286.npy
afdb,07162,AFIB,183,2,A,afdb_07162_3287.npy
afdb,07162,AFIB,184,2,A,afdb_07162_3288.npy
afdb,07162,AFIB,185,2,A,afdb_07162_3289.npy
afdb,07162,AFIB,186,2,A,afdb_07162_3290.npy
afdb,07162,AFIB,187,2,A,afdb_07162_3291.npy
afdb,07162,AFIB,188,2,A,afdb_07162_3292.npy
afdb,07162,AFIB,189,2,A,afdb_07162_3293.npy
afdb,07162,AFIB,190,2,A,afdb_07162_3294.npy
afdb,07162,AFIB,191,2,A,afdb_07162_3295.npy
afdb,07162,AFIB,192,2,A,afdb_07162_3296.npy
afdb,07162,AFIB,193,2,A,afdb_07162_3297.npy
afdb,07162,AFIB,194,2,A,afdb_07162_3298.npy
afdb,07162,AFIB,195,2,A,afdb_07162_3299.npy
afdb,07162,AFIB,196,2,A,afdb_07162_3300.npy
afdb,07162,AFIB,197,2,A,afdb_07162_3301.npy
afdb,07162,AFIB,198,2,A,afdb_07162_3302.npy
afdb,07162,AFIB,199,2,A,afdb_07162_3303.npy
afdb,07162,AFIB,200,2,A,afdb_07162_3304.npy
afdb,07162,AFIB,201,2,A,afdb_07162_3305.npy
afdb,07162,AFIB,202,2,A,afdb_07162_3306.npy
afdb,07162,AFIB,203,2,A,afdb_07162_3307.npy
afdb,07162,AFIB,204,2,A,afdb_07162_3308.npy
afdb,07162,AFIB,205,2,A,afdb_07162_3309.npy
afdb,07162,AFIB,206,2,A,afdb_07162_3310.npy
afdb,07162,AFIB,207,2,A,afdb_07162_3311.npy
afdb,07162,AFIB,208,2,A,afdb_07162_3312.npy
afdb,07162,AFIB,209,2,A,afdb_07162_3313.npy
afdb,07162,AFIB,210,2,A,afdb_07162_3314.npy
afdb,07162,AFIB,211,2,A,afdb_07162_3315.npy
afdb,07162,AFIB,212,2,A,afdb_07162_3316.npy
afdb,07162,AFIB,213,2,A,afdb_07162_3317.npy
afdb,07162,AFIB,214,2,A,afdb_07162_3318.npy
afdb,07162,AFIB,215,2,A,afdb_07162_3319.npy
afdb,07162,AFIB,216,2,A,afdb_07162_3320.npy
afdb,07162,AFIB,217,2,A,afdb_07162_3321.npy
afdb,07162,AFIB,218,2,A,afdb_07162_3322.npy
afdb,07162,AFIB,219,2,A,afdb_07162_3323.npy
afdb,07162,AFIB,220,2,A,afdb_07162_3324.npy
afdb,07162,AFIB,221,2,A,afdb_07162_3325.npy
afdb,07162,AFIB,222,2,A,afdb_07162_3326.npy
afdb,07162,AFIB,223,2,A,afdb_07162_3327.npy
afdb,07162,AFIB,224,2,A,afdb_07162_3328.npy
afdb,07162,AFIB,225,2,A,afdb_07162_3329.npy
afdb,07162,AFIB,226,2,A,afdb_07162_3330.npy
afdb,07162,AFIB,227,2,A,afdb_07162_3331.npy
afdb,07162,AFIB,228,2,A,afdb_07162_3332.npy
afdb,07162,AFIB,229,2,A,afdb_07162_3333.npy
afdb,07162,AFIB,230,2,A,afdb_07162_3334.npy
afdb,07162,AFIB,231,2,A,afdb_07162_3335.npy
afdb,07162,AFIB,232,2,A,afdb_07162_3336.npy
afdb,07162,AFIB,233,2,A,afdb_07162_3337.npy
afdb,07162,AFIB,234,2,A,afdb_07162_3338.npy
afdb,07162,AFIB,235,2,A,afdb_07162_3339.npy
afdb,07162,AFIB,236,2,A,afdb_07162_3340.npy
afdb,07162,AFIB,237,2,A,afdb_07162_3341.npy
afdb,07162,AFIB,238,2,A,afdb_07162_3342.npy
afdb,07162,AFIB,239,2,A,afdb_07162_3343.npy
afdb,07162,AFIB,240,2,A,afdb_07162_3344.npy
afdb,07162,AFIB,241,2,A,afdb_07162_3345.npy
afdb,07162,AFIB,242,2,A,afdb_07162_3346.npy
afdb,07162,AFIB,243,2,A,afdb_07162_3347.npy
afdb,07162,AFIB,244,2,A,afdb_07162_3348.npy
afdb,07162,AFIB,245,2,A,afdb_07162_3349.npy
afdb,07162,AFIB,246,2,A,afdb_07162_3350.npy
afdb,07162,AFIB,247,2,A,afdb_07162_3351.npy
afdb,07162,AFIB,248,2,A,afdb_07162_3352.npy
afdb,07162,AFIB,249,2,A,afdb_07162_3353.npy
afdb,07162,AFIB,250,2,A,afdb_07162_3354.npy
afdb,07162,AFIB,251,2,A,afdb_07162_3355.npy
afdb,07162,AFIB,252,2,A,afdb_07162_3356.npy
afdb,07162,AFIB,253,2,A,afdb_07162_3357.npy
afdb,07162,AFIB,254,2,A,afdb_07162_3358.npy
afdb,07162,AFIB,255,2,A,afdb_07162_3359.npy
afdb,07162,AFIB,256,2,A,afdb_07162_3360.npy
afdb,07162,AFIB,257,2,A,afdb_07162_3361.npy
afdb,07162,AFIB,258,2,A,afdb_07162_3362.npy
afdb,07162,AFIB,259,2,A,afdb_07162_3363.npy
afdb,07162,AFIB,260,2,A,afdb_07162_3364.npy
afdb,07162,AFIB,261,2,A,afdb_07162_3365.npy
afdb,07162,AFIB,262,2,A,afdb_07162_3366.npy
afdb,07162,AFIB,263,2,A,afdb_07162_3367.npy
afdb,07162,AFIB,264,2,A,afdb_07162_3368.npy
afdb,07162,AFIB,265,2,A,afdb_07162_3369.npy
afdb,07162,AFIB,266,2,A,afdb_07162_3370.npy
afdb,07162,AFIB,267,2,A,afdb_07162_3371.npy
afdb,07162,AFIB,268,2,A,afdb_07162_3372.npy
afdb,07162,AFIB,269,2,A,afdb_07162_3373.npy
afdb,07162,AFIB,270,2,A,afdb_07162_3374.npy
afdb,07162,AFIB,271,2,A,afdb_07162_3375.npy
afdb,07162,AFIB,272,2,A,afdb_07162_3376.npy
afdb,07162,AFIB,273,2,A,afdb_07162_3377.npy
afdb,07162,AFIB,274,2,A,afdb_07162_3378.npy
afdb,07162,AFIB,275,2,A,afdb_07162_3379.npy
afdb,07162,AFIB,276,2,A,afdb_07162_3380.npy
afdb,07162,AFIB,277,2,A,afdb_07162_3381.npy
afdb,07162,AFIB,278,2,A,afdb_07162_3382.npy
afdb,07162,AFIB,279,2,A,afdb_07162_3383.npy
afdb,07162,AFIB,280,2,A,afdb_07162_3384.npy
afdb,07162,AFIB,281,2,A,afdb_07162_3385.npy
afdb,07162,AFIB,282,2,A,afdb_07162_3386.npy
afdb,07162,AFIB,283,2,A,afdb_07162_3387.npy
afdb,07162,AFIB,284,2,A,afdb_07162_3388.npy
afdb,07162,AFIB,285,2,A,afdb_07162_3389.npy
afdb,07162,AFIB,286,2,A,afdb_07162_3390.npy
afdb,07162,AFIB,287,2,A,afdb_07162_3391.npy
afdb,07162,AFIB,288,2,A,afdb_07162_3392.npy
afdb,07162,AFIB,289,2,A,afdb_07162_3393.npy
afdb,07162,AFIB,290,2,A,afdb_07162_3394.npy
afdb,07162,AFIB,291,2,A,afdb_07162_3395.npy
afdb,07162,AFIB,292,2,A,afdb_07162_3396.npy
afdb,07162,AFIB,293,2,A,afdb_07162_3397.npy
afdb,07162,AFIB,294,2,A,afdb_07162_3398.npy
afdb,07162,AFIB,295,2,A,afdb_07162_3399.npy
afdb,07162,AFIB,296,2,A,afdb_07162_3400.npy
afdb,07162,AFIB,297,2,A,afdb_07162_3401.npy
afdb,07162,AFIB,298,2,A,afdb_07162_3402.npy
afdb,07162,AFIB,299,2,A,afdb_07162_3403.npy
afdb,07162,AFIB,300,2,A,afdb_07162_3404.npy
afdb,07162,AFIB,301,2,A,afdb_07162_3405.npy
afdb,07162,AFIB,302,2,A,afdb_07162_3406.npy
afdb,07162,AFIB,303,2,A,afdb_07162_3407.npy
afdb,07162,AFIB,304,2,A,afdb_07162_3408.npy
afdb,07162,AFIB,305,2,A,afdb_07162_3409.npy
afdb,07162,AFIB,306,2,A,afdb_07162_3410.npy
afdb,07162,AFIB,307,2,A,afdb_07162_3411.npy
afdb,07162,AFIB,308,2,A,afdb_07162_3412.npy
afdb,07162,AFIB,309,2,A,afdb_07162_3413.npy
afdb,07162,AFIB,310,2,A,afdb_07162_3414.npy
afdb,07162,AFIB,311,2,A,afdb_07162_3415.npy
afdb,07162,AFIB,312,2,A,afdb_07162_3416.npy
afdb,07162,AFIB,313,2,A,afdb_07162_3417.npy
afdb,07162,AFIB,314,2,A,afdb_07162_3418.npy
afdb,07162,AFIB,315,2,A,afdb_07162_3419.npy
afdb,07162,AFIB,316,2,A,afdb_07162_3420.npy
afdb,07162,AFIB,317,2,A,afdb_07162_3421.npy
afdb,07162,AFIB,318,2,A,afdb_07162_3422.npy
afdb,07162,AFIB,319,2,A,afdb_07162_3423.npy
afdb,07162,AFIB,320,2,A,afdb_07162_3424.npy
afdb,07162,AFIB,321,2,A,afdb_07162_3425.npy
afdb,07162,AFIB,322,2,A,afdb_07162_3426.npy
afdb,07162,AFIB,323,2,A,afdb_07162_3427.npy
afdb,07162,AFIB,324,2,A,afdb_07162_3428.npy
afdb,07162,AFIB,325,2,A,afdb_07162_3429.npy
afdb,07162,AFIB,326,2,A,afdb_07162_3430.npy
afdb,07162,AFIB,327,2,A,afdb_07162_3431.npy
afdb,07162,AFIB,328,2,A,afdb_07162_3432.npy
afdb,07162,AFIB,329,2,A,afdb_07162_3433.npy
afdb,07162,AFIB,330,2,A,afdb_07162_3434.npy
afdb,07162,AFIB,331,2,A,afdb_07162_3435.npy
afdb,07162,AFIB,332,2,A,afdb_07162_3436.npy
afdb,07162,AFIB,333,2,A,afdb_07162_3437.npy
afdb,07162,AFIB,334,2,A,afdb_07162_3438.npy
afdb,07162,AFIB,335,2,A,afdb_07162_3439.npy
afdb,07162,AFIB,336,2,A,afdb_07162_3440.npy
afdb,07162,AFIB,337,2,A,afdb_07162_3441.npy
afdb,07162,AFIB,338,2,A,afdb_07162_3442.npy
afdb,07162,AFIB,339,2,A,afdb_07162_3443.npy
afdb,07162,AFIB,340,2,A,afdb_07162_3444.npy
afdb,07162,AFIB,341,2,A,afdb_07162_3445.npy
afdb,07162,AFIB,342,2,A,afdb_07162_3446.npy
afdb,07162,AFIB,343,2,A,afdb_07162_3447.npy
afdb,07162,AFIB,344,2,A,afdb_07162_3448.npy
afdb,07162,AFIB,345,2,A,afdb_07162_3449.npy
afdb,07162,AFIB,346,2,A,afdb_07162_3450.npy
afdb,07162,AFIB,347,2,A,afdb_07162_3451.npy
afdb,07162,AFIB,348,2,A,afdb_07162_3452.npy
afdb,07162,AFIB,349,2,A,afdb_07162_3453.npy
afdb,07162,AFIB,350,2,A,afdb_07162_3454.npy
afdb,07162,AFIB,351,2,A,afdb_07162_3455.npy
afdb,07162,AFIB,352,2,A,afdb_07162_3456.npy
afdb,07162,AFIB,353,2,A,afdb_07162_3457.npy
afdb,07162,AFIB,354,2,A,afdb_07162_3458.npy
afdb,07162,AFIB,355,2,A,afdb_07162_3459.npy
afdb,07162,AFIB,356,2,A,afdb_07162_3460.npy
afdb,07162,AFIB,357,2,A,afdb_07162_3461.npy
afdb,07162,AFIB,358,2,A,afdb_07162_3462.npy
afdb,07162,AFIB,359,2,A,afdb_07162_3463.npy
afdb,07162,AFIB,360,2,A,afdb_07162_3464.npy
afdb,07162,AFIB,361,2,A,afdb_07162_3465.npy
afdb,07162,AFIB,362,2,A,afdb_07162_3466.npy
afdb,07162,AFIB,363,2,A,afdb_07162_3467.npy
afdb,07162,AFIB,364,2,A,afdb_07162_3468.npy
afdb,07162,AFIB,365,2,A,afdb_07162_3469.npy
afdb,07162,AFIB,366,2,A,afdb_07162_3470.npy
afdb,07162,AFIB,367,2,A,afdb_07162_3471.npy
afdb,07162,AFIB,368,2,A,afdb_07162_3472.npy
afdb,07162,AFIB,369,2,A,afdb_07162_3473.npy
afdb,07162,AFIB,370,2,A,afdb_07162_3474.npy
afdb,07162,AFIB,371,2,A,afdb_07162_3475.npy
afdb,07162,AFIB,372,2,A,afdb_07162_3476.npy
afdb,07162,AFIB,373,2,A,afdb_07162_3477.npy
afdb,07162,AFIB,374,2,A,afdb_07162_3478.npy
afdb,07162,AFIB,375,2,A,afdb_07162_3479.npy
afdb,07162,AFIB,376,2,A,afdb_07162_3480.npy
afdb,07162,AFIB,377,2,A,afdb_07162_3481.npy
afdb,07162,AFIB,378,2,A,afdb_07162_3482.npy
afdb,07162,AFIB,379,2,A,afdb_07162_3483.npy
afdb,07162,AFIB,380,2,A,afdb_07162_3484.npy
afdb,07162,AFIB,381,2,A,afdb_07162_3485.npy
afdb,07162,AFIB,382,2,A,afdb_07162_3486.npy
afdb,07162,AFIB,383,2,A,afdb_07162_3487.npy
afdb,07162,AFIB,384,2,A,afdb_07162_3488.npy
afdb,07162,AFIB,385,2,A,afdb_07162_3489.npy
afdb,07162,AFIB,386,2,A,afdb_07162_3490.npy
afdb,07162,AFIB,387,2,A,afdb_07162_3491.npy
afdb,07162,AFIB,388,2,A,afdb_07162_3492.npy
afdb,07162,AFIB,389,2,A,afdb_07162_3493.npy
afdb,07162,AFIB,390,2,A,afdb_07162_3494.npy
afdb,07162,AFIB,391,2,A,afdb_07162_3495.npy
afdb,07162,AFIB,392,2,A,afdb_07162_3496.npy
afdb,07162,AFIB,393,2,A,afdb_07162_3497.npy
afdb,07162,AFIB,394,2,A,afdb_07162_3498.npy
afdb,07162,AFIB,395,2,A,afdb_07162_3499.npy
afdb,07162,AFIB,396,2,A,afdb_07162_3500.npy
afdb,07162,AFIB,397,2,A,afdb_07162_3501.npy
afdb,07162,AFIB,398,2,A,afdb_07162_3502.npy
afdb,07162,AFIB,399,2,A,afdb_07162_3503.npy
afdb,07162,AFIB,400,2,A,afdb_07162_3504.npy
afdb,07162,AFIB,401,2,A,afdb_07162_3505.npy
afdb,07162,AFIB,402,2,A,afdb_07162_3506.npy
afdb,07162,AFIB,403,2,A,afdb_07162_3507.npy
afdb,07162,AFIB,404,2,A,afdb_07162_3508.npy
afdb,07162,AFIB,405,2,A,afdb_07162_3509.npy
afdb,07162,AFIB,406,2,A,afdb_07162_3510.npy
afdb,07162,AFIB,407,2,A,afdb_07162_3511.npy
afdb,07162,AFIB,408,2,A,afdb_07162_3512.npy
afdb,07162,AFIB,409,2,A,afdb_07162_3513.npy
afdb,07162,AFIB,410,2,A,afdb_07162_3514.npy
afdb,07162,AFIB,411,2,A,afdb_07162_3515.npy
afdb,07162,AFIB,412,2,A,afdb_07162_3516.npy
afdb,07162,AFIB,413,2,A,afdb_07162_3517.npy
afdb,07162,AFIB,414,2,A,afdb_07162_3518.npy
afdb,07162,AFIB,415,2,A,afdb_07162_3519.npy
afdb,07162,AFIB,416,2,A,afdb_07162_3520.npy
afdb,07162,AFIB,417,2,A,afdb_07162_3521.npy
afdb,07162,AFIB,418,2,A,afdb_07162_3522.npy
afdb,07162,AFIB,419,2,A,afdb_07162_3523.npy
afdb,07162,AFIB,420,2,A,afdb_07162_3524.npy
afdb,07162,AFIB,421,2,A,afdb_07162_3525.npy
afdb,07162,AFIB,422,2,A,afdb_07162_3526.npy
afdb,07162,AFIB,423,2,A,afdb_07162_3527.npy
afdb,07162,AFIB,424,2,A,afdb_07162_3528.npy
afdb,07162,AFIB,425,2,A,afdb_07162_3529.npy
afdb,07162,AFIB,426,2,A,afdb_07162_3530.npy
afdb,07162,AFIB,427,2,A,afdb_07162_3531.npy
afdb,07162,AFIB,428,2,A,afdb_07162_3532.npy
afdb,07162,AFIB,429,2,A,afdb_07162_3533.npy
afdb,07162,AFIB,430,2,A,afdb_07162_3534.npy
afdb,07162,AFIB,431,2,A,afdb_07162_3535.npy
afdb,07162,AFIB,432,2,A,afdb_07162_3536.npy
afdb,07162,AFIB,433,2,A,afdb_07162_3537.npy
afdb,07162,AFIB,434,2,A,afdb_07162_3538.npy
afdb,07162,AFIB,435,2,A,afdb_07162_3539.npy
afdb,07162,AFIB,436,2,A,afdb_07162_3540.npy
afdb,07162,AFIB,437,2,A,afdb_07162_3541.npy
afdb,07162,AFIB,438,2,A,afdb_07162_3542.npy
afdb,07162,AFIB,439,2,A,afdb_07162_3543.npy
afdb,07162,AFIB,440,2,A,afdb_07162_3544.npy
afdb,07162,AFIB,441,2,A,afdb_07162_3545.npy
afdb,07162,AFIB,442,2,A,afdb_07162_3546.npy
afdb,07162,AFIB,443,2,A,afdb_07162_3547.npy
afdb,07162,AFIB,444,2,A,afdb_07162_3548.npy
afdb,07162,AFIB,445,2,A,afdb_07162_3549.npy
afdb,07162,AFIB,446,2,A,afdb_07162_3550.npy
afdb,07162,AFIB,447,2,A,afdb_07162_3551.npy
afdb,07162,AFIB,448,2,A,afdb_07162_3552.npy
afdb,07162,AFIB,449,2,A,afdb_07162_3553.npy
afdb,07162,AFIB,450,2,A,afdb_07162_3554.npy
afdb,07162,AFIB,451,2,A,afdb_07162_3555.npy
afdb,07162,AFIB,452,2,A,afdb_07162_3556.npy
afdb,07162,AFIB,453,2,A,afdb_07162_3557.npy
afdb,07162,AFIB,454,2,A,afdb_07162_3558.npy
afdb,07162,AFIB,455,2,A,afdb_07162_3559.npy
afdb,07162,AFIB,456,2,A,afdb_07162_3560.npy
afdb,07162,AFIB,457,2,A,afdb_07162_3561.npy
afdb,07162,AFIB,458,2,A,afdb_07162_3562.npy
afdb,07162,AFIB,459,2,A,afdb_07162_3563.npy
afdb,07162,AFIB,460,2,A,afdb_07162_3564.npy
afdb,07162,AFIB,461,2,A,afdb_07162_3565.npy
afdb,07162,AFIB,462,2,A,afdb_07162_3566.npy
afdb,07162,AFIB,463,2,A,afdb_07162_3567.npy
afdb,07162,AFIB,464,2,A,afdb_07162_3568.npy
afdb,07162,AFIB,465,2,A,afdb_07162_3569.npy
afdb,07162,AFIB,466,2,A,afdb_07162_3570.npy
afdb,07162,AFIB,467,2,A,afdb_07162_3571.npy
afdb,07162,AFIB,468,2,A,afdb_07162_3572.npy
afdb,07162,AFIB,469,2,A,afdb_07162_3573.npy
afdb,07162,AFIB,470,2,A,afdb_07162_3574.npy
afdb,07162,AFIB,471,2,A,afdb_07162_3575.npy
afdb,07162,AFIB,472,2,A,afdb_07162_3576.npy
afdb,07162,AFIB,473,2,A,afdb_07162_3577.npy
afdb,07162,AFIB,474,2,A,afdb_07162_3578.npy
afdb,07162,AFIB,475,2,A,afdb_07162_3579.npy
afdb,07162,AFIB,476,2,A,afdb_07162_3580.npy
afdb,07162,AFIB,477,2,A,afdb_07162_3581.npy
afdb,07162,AFIB,478,2,A,afdb_07162_3582.npy
afdb,07162,AFIB,479,2,A,afdb_07162_3583.npy
afdb,07162,AFIB,480,2,A,afdb_07162_3584.npy
afdb,07162,AFIB,481,2,A,afdb_07162_3585.npy
afdb,07162,AFIB,482,2,A,afdb_07162_3586.npy
afdb,07162,AFIB,483,2,A,afdb_07162_3587.npy
afdb,07162,AFIB,484,2,A,afdb_07162_3588.npy
afdb,07162,AFIB,485,2,A,afdb_07162_3589.npy
afdb,07162,AFIB,486,2,A,afdb_07162_3590.npy
afdb,07162,AFIB,487,2,A,afdb_07162_3591.npy
afdb,07162,AFIB,488,2,A,afdb_07162_3592.npy
afdb,07162,AFIB,489,2,A,afdb_07162_3593.npy
afdb,07162,AFIB,490,2,A,afdb_07162_3594.npy
